date,time,host1_longitude,host1_latitude,host1_data_transferred,host2_longitude,host2_latitude,host2_data_transferred
10-03-2014,11:02:53,-23.001192,-43.366951,145458.8,-22.932463,-43.353046,1153.4
10-03-2014,11:03:43,-23.001192,-43.366951,145458.8,-22.933376,-43.352711,1153.4
10-03-2014,11:03:53,-23.001192,-43.366951,145458.8,-22.934612,-43.352509,1153.4
10-03-2014,11:04:45,-23.001192,-43.366951,145458.8,-22.934612,-43.352509,1153.4
10-03-2014,11:04:53,-23.001297,-43.36808,145458.8,-22.936068,-43.352058,1153.4
10-03-2014,11:05:45,-23.001297,-43.36808,145458.8,-22.936068,-43.352058,1153.4
10-03-2014,11:05:53,-23.002556,-43.366867,145458.8,-22.937025,-43.350983,1153.4
10-03-2014,11:06:45,-23.001408,-43.364147,141814.4,-22.937025,-43.350983,800.1
10-03-2014,11:06:53,-23.001408,-43.364147,143238.9,-22.938473,-43.34911,800.1
10-03-2014,11:08:53,-23.001352,-43.364128,143238.9,-22.938473,-43.34911,800.1
10-03-2014,11:08:55,-23.001213,-43.364368,143238.9,-22.938473,-43.34911,800.1
10-03-2014,11:09:45,-23.001213,-43.364368,143238.9,-22.939732,-43.343872,800.1
10-03-2014,11:10:03,-23.001213,-43.364368,143238.9,-22.939732,-43.343872,800.1
10-03-2014,11:10:49,-23.001209,-43.364582,143238.9,-22.939732,-43.343872,800.1
10-03-2014,11:11:50,-23.001209,-43.364582,143238.9,-22.94087,-43.344704,800.1
10-03-2014,11:11:03,-23.001209,-43.364582,143238.9,-22.945484,-43.346588,800.1
10-03-2014,11:12:02,-23.001137,-43.365421,143238.9,-22.945484,-43.346588,800.1
10-03-2014,11:12:50,-23.001183,-43.366863,143238.9,-22.945484,-43.346588,800.1
10-03-2014,11:13:02,-23.001183,-43.366863,143238.9,-22.945484,-43.346588,800.1
10-03-2014,11:13:50,-23.001183,-43.366863,143238.9,-22.950018,-43.348598,800.1
10-03-2014,11:13:52,-23.001183,-43.366863,143238.9,-22.951797,-43.350407,800.1
10-03-2014,11:14:50,-23.001183,-43.366863,143238.9,-22.951797,-43.350407,800.1
10-03-2014,11:14:52,-23.001183,-43.366863,143238.9,-22.953442,-43.355988,800.1
10-03-2014,11:16:00,-23.001183,-43.366863,143238.9,-22.953442,-43.355988,800.1
10-03-2014,11:16:02,-23.001183,-43.366863,342882.5,-22.959726,-43.357639,470.2
10-03-2014,11:16:22,-23.001183,-43.366863,342882.5,-22.959726,-43.357639,470.2
10-03-2014,11:16:50,-23.001183,-43.366863,303603.0,-22.959726,-43.357639,470.2
10-03-2014,11:19:02,-23.001183,-43.366863,303603.0,-22.96435,-43.357349,470.2
10-03-2014,11:17:10,-23.001183,-43.366863,303603.0,-22.96435,-43.357349,470.2
10-03-2014,11:19:50,-23.001183,-43.366863,303603.0,-22.967058,-43.357563,470.2
10-03-2014,11:18:02,-23.001183,-43.366863,303603.0,-22.967058,-43.357563,470.2
10-03-2014,11:19:52,-23.001183,-43.366863,303603.0,-22.987711,-43.36615,470.2
10-03-2014,11:20:40,-23.001225,-43.366886,303603.0,-22.987711,-43.36615,470.2
10-03-2014,11:20:52,-23.001225,-43.366886,303603.0,-22.993332,-43.366219,470.2
10-03-2014,11:21:22,-23.001225,-43.366886,303603.0,-22.993332,-43.366219,470.2
10-03-2014,11:21:50,-23.001225,-43.366886,303603.0,-22.993332,-43.366219,470.2
10-03-2014,11:23:50,-23.001225,-43.366886,273026.8,-22.999632,-43.368912,617.4
10-03-2014,11:24:02,-23.001225,-43.366886,241416.6,-23.00094,-43.368713,617.4
10-03-2014,11:24:50,-23.00112,-43.367008,235603.0,-23.00094,-43.368713,691.0
10-03-2014,11:25:02,-23.00112,-43.367008,235603.0,-23.002134,-43.367344,691.0
10-03-2014,11:25:50,-23.00112,-43.367008,235603.0,-23.002134,-43.367344,691.0
10-03-2014,11:26:02,-23.00112,-43.367008,235603.0,-23.001738,-43.364449,691.0
10-03-2014,11:26:40,-23.00112,-43.367008,164323.1,-23.001738,-43.364449,737.0
10-03-2014,11:27:02,-23.00112,-43.367008,164323.1,-23.001322,-43.365345,737.0
10-03-2014,11:27:20,-23.001202,-43.367126,164323.1,-23.001322,-43.365345,737.0
10-03-2014T11:40:01,-23.000633,-43.33889,0.0,-22.955084,-43.354828,0.0
10-03-2014T11:40:10,-23.000874,-43.334805,0.0,-22.955084,-43.354828,0.0
10-03-2014T11:41:01,-23.000874,-43.334805,0.0,-22.954414,-43.354729,0.0
10-03-2014T11:42:01,-23.001499,-43.329338,0.0,-22.954414,-43.354729,0.0
10-03-2014T11:42:11,-23.001499,-43.329338,0.0,-22.951553,-43.349506,0.0
10-03-2014T11:43:01,-23.003487,-43.324509,0.0,-22.951553,-43.349506,0.0
10-03-2014T11:43:42,-23.003492,-43.32449,0.0,-22.951553,-43.349506,0.0
10-03-2014T11:45:01,-23.003492,-43.32449,0.0,-22.945362,-43.346474,0.0
10-03-2014T11:45:02,-23.006506,-43.315868,0.0,-22.945362,-43.346474,0.0
10-03-2014T11:45:52,-23.006506,-43.315868,0.0,-22.94076,-43.343689,0.0
10-03-2014T11:46:01,-23.006506,-43.315868,0.0,-22.938622,-43.345512,0.0
10-03-2014T11:47:52,-23.007025,-43.31131,0.0,-22.938622,-43.345512,0.0
10-03-2014T11:48:01,-23.007025,-43.31131,0.0,-22.935797,-43.352161,0.0
10-03-2014T11:48:52,-23.009279,-43.306366,0.0,-22.935797,-43.352161,0.0
10-03-2014T11:49:01,-23.009279,-43.306366,0.0,-22.934052,-43.352489,0.0
10-03-2014T11:49:52,-23.010183,-43.309319,0.0,-22.934052,-43.352489,0.0
10-03-2014T11:50:01,-23.010183,-43.309319,0.0,-22.931814,-43.353168,0.0
10-03-2014T11:50:52,-23.012146,-43.310898,0.0,-22.931814,-43.353168,0.0
10-03-2014T11:51:01,-23.012146,-43.310898,0.0,-22.930428,-43.353416,0.0
10-03-2014T11:51:52,-23.01405,-43.313324,0.0,-22.930428,-43.353416,0.0
10-03-2014T11:52:01,-23.01405,-43.313324,0.0,-22.928478,-43.354774,0.0
10-03-2014T11:52:52,-23.015024,-43.307713,0.0,-22.928478,-43.354774,0.0
10-03-2014T11:53:52,-23.015024,-43.307713,0.0,-22.925699,-43.357124,0.0
10-03-2014T11:53:01,-23.015024,-43.307713,0.0,-22.925699,-43.357124,0.0
10-03-2014T11:54:01,-23.014835,-43.303421,0.0,-22.925119,-43.358021,0.0
10-03-2014T11:56:52,-23.01421,-43.298122,194.4,-22.925119,-43.358021,155.2
10-03-2014T11:57:01,-23.01421,-43.298122,194.4,-22.921473,-43.360535,221.666666667
10-03-2014T11:57:22,-23.013105,-43.296902,194.4,-22.921473,-43.360535,221.666666667
10-03-2014T11:58:01,-23.013105,-43.296902,194.4,-22.920982,-43.360382,221.666666667
10-03-2014T11:58:52,-23.013105,-43.296902,194.4,-22.920982,-43.360382,221.666666667
10-03-2014T11:59:01,-23.013105,-43.296902,194.4,-22.919765,-43.360313,221.666666667
10-03-2014T11:59:31,-23.013105,-43.296902,194.4,-22.919765,-43.360313,221.666666667
10-03-2014T11:59:52,-23.013105,-43.296902,221.666666667,-22.919765,-43.360313,190.0
10-03-2014T12:00:52,-23.013105,-43.296902,221.666666667,-22.918068,-43.360989,190.0
10-03-2014T12:02:52,-23.013105,-43.296902,221.666666667,-22.917364,-43.361267,190.0
10-03-2014T12:03:52,-23.013105,-43.296902,221.666666667,-22.915392,-43.36076,190.0
10-03-2014T12:04:52,-23.013105,-43.296902,221.666666667,-22.915392,-43.36076,190.0
10-03-2014T12:05:00,-23.013105,-43.296902,221.666666667,-22.915653,-43.361248,190.0
10-03-2014T12:05:52,-23.007496,-43.304089,221.666666667,-22.915653,-43.361248,190.0
10-03-2014T12:06:00,-23.007496,-43.304089,212.571428571,-22.915852,-43.361423,177.25
10-03-2014T12:06:52,-23.007416,-43.304218,203.5,-22.915852,-43.361423,180.888888889
10-03-2014T12:07:00,-23.007416,-43.304218,203.5,-22.915852,-43.361423,180.888888889
10-03-2014T12:07:52,-23.006655,-43.308895,203.5,-22.915852,-43.361423,180.888888889
10-03-2014T12:08:00,-23.006655,-43.308895,203.5,-22.915852,-43.361423,180.888888889
10-03-2014T12:08:52,-23.006655,-43.308895,203.5,-22.915852,-43.361423,180.888888889
10-03-2014T12:09:52,-23.006474,-43.314178,203.5,-22.915852,-43.361423,180.888888889
10-03-2014T12:10:52,-23.006474,-43.314178,203.5,-22.915852,-43.361423,180.888888889
10-03-2014T12:12:57,-23.006474,-43.314178,203.5,-22.915852,-43.361423,180.888888889
10-03-2014T12:13:01,-23.006474,-43.314178,180.888888889,-22.915745,-43.360802,180.888888889
10-03-2014T12:14:57,-22.999956,-43.335506,180.888888889,-22.915745,-43.360802,162.8
10-03-2014T12:15:00,-22.999956,-43.335506,180.888888889,-22.915701,-43.361774,162.8
10-03-2014T12:16:57,-22.999773,-43.344242,180.888888889,-22.915701,-43.361774,162.8
10-03-2014T12:17:00,-22.999773,-43.344242,180.888888889,-22.916164,-43.36211,162.8
10-03-2014T12:17:57,-22.999773,-43.344242,180.888888889,-22.916164,-43.36211,162.8
10-03-2014T12:18:00,-22.999777,-43.346886,162.8,-22.916435,-43.362198,162.8
10-03-2014T12:18:57,-22.999647,-43.350372,162.8,-22.916435,-43.362198,162.8
10-03-2014T12:19:00,-22.999647,-43.350372,162.8,-22.917082,-43.361458,162.8
10-03-2014T12:19:57,-22.999638,-43.352554,178.6,-22.917082,-43.361458,178.6
10-03-2014T12:20:00,-22.999638,-43.352554,370.1,-22.917433,-43.361324,182.8
10-03-2014T12:20:57,-22.999401,-43.356602,370.1,-22.917433,-43.361324,182.8
10-03-2014T12:21:00,-22.999401,-43.356602,370.1,-22.917728,-43.361237,182.8
10-03-2014T12:23:00,-22.999401,-43.356602,370.1,-22.917728,-43.361237,182.8
10-03-2014T12:22:57,-22.999353,-43.358097,370.1,-22.917728,-43.361237,182.8
10-03-2014T12:23:57,-22.999136,-43.368469,370.1,-22.917728,-43.361237,182.8
10-03-2014T12:24:00,-22.999136,-43.368469,370.1,-22.924364,-43.361359,182.8
10-03-2014T12:24:57,-23.002108,-43.367374,22599.9,-22.924364,-43.361359,243.1
10-03-2014T12:25:00,-23.002108,-43.367374,22599.9,-22.924953,-43.359638,243.1
10-03-2014T12:25:57,-23.002098,-43.364876,22599.9,-22.924953,-43.359638,243.1
10-03-2014T12:26:00,-23.002098,-43.364876,22599.9,-22.926386,-43.359905,243.1
10-03-2014T12:26:30,-23.001123,-43.364868,22599.9,-22.926386,-43.359905,243.1
10-03-2014T12:26:57,-23.001123,-43.364868,22599.9,-22.926386,-43.359905,243.1
10-03-2014T12:27:57,-23.001289,-43.36615,22599.9,-22.927217,-43.360081,179.5
10-03-2014T12:28:00,-23.001289,-43.36615,49714.8,-22.928112,-43.357548,179.0
10-03-2014T12:28:57,-23.001242,-43.366783,49714.8,-22.928112,-43.357548,179.0
10-03-2014T12:29:00,-23.001242,-43.366783,49714.8,-22.928125,-43.35751,179.0
10-03-2014T12:29:57,-23.001114,-43.366962,82709.0,-22.928125,-43.35751,179.0
10-03-2014T12:30:00,-23.001114,-43.366962,82709.0,-22.928535,-43.356312,179.0
10-03-2014T12:31:47,-23.001114,-43.366962,100960.4,-22.928535,-43.356312,179.0
10-03-2014T12:31:59,-23.001114,-43.366962,100960.4,-22.930056,-43.353607,179.0
10-03-2014T12:32:47,-23.001114,-43.366962,100960.4,-22.930056,-43.353607,179.0
10-03-2014T12:32:59,-23.001114,-43.366962,119890.2,-22.930653,-43.353523,179.0
10-03-2014T12:34:59,-23.000877,-43.367081,119890.2,-22.930653,-43.353523,186.0
10-03-2014T12:34:47,-23.000877,-43.367081,119890.2,-22.930653,-43.353523,186.0
10-03-2014T12:35:47,-23.000877,-43.367081,144057.6,-22.931879,-43.353256,172.0
10-03-2014T12:35:59,-23.000877,-43.367081,144057.6,-22.932423,-43.353062,172.0
10-03-2014T12:36:59,-23.000877,-43.367081,144057.6,-22.932423,-43.353062,172.0
10-03-2014T12:36:47,-23.000877,-43.367081,144057.6,-22.932423,-43.353062,172.0
10-03-2014T12:37:47,-23.000877,-43.367081,164798.8,-22.933382,-43.352715,172.0
10-03-2014T12:37:59,-23.000877,-43.367081,184513.7,-22.933542,-43.352661,172.0
10-03-2014T12:38:47,-23.000877,-43.367081,211952.7,-22.933542,-43.352661,172.0
10-03-2014T12:39:09,-23.000877,-43.367081,211952.7,-22.934519,-43.352554,156.2
10-03-2014T12:39:47,-23.000877,-43.367081,211952.7,-22.934519,-43.352554,156.2
10-03-2014T12:40:09,-23.000877,-43.367081,211952.7,-22.936659,-43.351425,156.2
10-03-2014T12:41:47,-23.000877,-43.367081,211952.7,-22.936659,-43.351425,156.2
10-03-2014T12:42:10,-23.000877,-43.367081,211952.7,-22.938499,-43.348331,156.2
10-03-2014T12:42:47,-23.000877,-43.367081,211952.7,-22.938499,-43.348331,91.7
10-03-2014T12:43:00,-23.000877,-43.367081,211952.7,-22.93906,-43.34441,91.7
10-03-2014T12:43:47,-23.000877,-43.367081,211952.7,-22.93906,-43.34441,91.7
10-03-2014T12:44:10,-23.000877,-43.367081,234858.4,-22.939251,-43.344292,91.7
10-03-2014T12:44:57,-23.001112,-43.367908,234858.4,-22.939251,-43.344292,91.7
10-03-2014T12:45:00,-23.001112,-43.367908,234858.4,-22.939905,-43.343803,91.7
10-03-2014T12:45:57,-23.002062,-43.367447,228957.6,-22.939905,-43.343803,77.7
10-03-2014T12:45:30,-23.002062,-43.367447,228957.6,-22.939905,-43.343803,77.7
10-03-2014T12:46:57,-23.002794,-43.365585,228957.6,-22.940241,-43.343658,77.7
10-03-2014T12:47:00,-23.002794,-43.365585,229145.1,-22.940838,-43.344494,22.8
10-03-2014T12:47:57,-23.000284,-43.359718,229145.1,-22.940838,-43.344494,22.8
10-03-2014T12:47:59,-23.000284,-43.359718,229145.1,-22.942717,-43.345497,22.8
10-03-2014T12:49:29,-23.000296,-43.358955,229145.1,-22.942717,-43.345497,22.8
10-03-2014T12:49:47,-23.000324,-43.356239,229145.1,-22.942717,-43.345497,22.8
10-03-2014T12:50:47,-23.000324,-43.356239,215962.6,-22.9478,-43.347961,22.8
10-03-2014T12:50:59,-23.000324,-43.356239,215962.6,-22.951691,-43.350025,22.8
10-03-2014T12:52:57,-23.000401,-43.354763,218821.4,-22.951691,-43.350025,7.0
10-03-2014T12:53:00,-23.000401,-43.354763,218909.4,-22.953999,-43.357388,7.0
10-03-2014T12:53:57,-23.000483,-43.349903,218909.4,-22.953999,-43.357388,7.0
10-03-2014T12:54:00,-23.000483,-43.349903,218909.4,-22.958914,-43.357471,0.0
10-03-2014T12:54:17,-23.000528,-43.346264,207036.6,-22.958914,-43.357471,0.0
10-03-2014T12:54:59,-23.000528,-43.346264,207036.6,-22.961416,-43.357452,0.0
10-03-2014T12:55:59,-23.000528,-43.346264,207036.6,-22.961416,-43.357452,0.0
10-03-2014T12:57:09,-23.000654,-43.33984,207036.6,-22.961416,-43.357452,0.0
10-03-2014T12:57:59,-23.000771,-43.337372,207036.6,-22.961416,-43.357452,0.0
10-03-2014T12:58:56,-23.000912,-43.334896,207036.6,-22.961416,-43.357452,0.0
10-03-2014T12:58:59,-23.000912,-43.334896,207036.6,-22.988661,-43.366177,0.0
10-03-2014T12:59:56,-23.00141,-43.329723,195429.7,-22.988661,-43.366177,0.0
10-03-2014T13:00:00,-23.00141,-43.329723,195429.7,-22.993137,-43.366264,0.0
10-03-2014T13:00:59,-23.002647,-43.326565,200827.5,-22.993137,-43.366264,0.0
10-03-2014T13:01:59,-23.002647,-43.326565,200827.5,-22.998411,-43.367428,0.0
10-03-2014T13:03:54,-23.002647,-43.326565,199524.5,-22.999987,-43.369125,1590.4
10-03-2014T13:04:54,-23.002647,-43.326565,201577.7,-23.002752,-43.365505,1590.4
10-03-2014T13:05:02,-23.002647,-43.326565,201577.7,-23.001345,-43.365036,1590.4
10-03-2014T13:06:54,-23.007414,-43.305599,201577.7,-23.001345,-43.365036,1590.4
10-03-2014T13:07:02,-23.007414,-43.305599,174275.3,-23.001345,-43.365036,51296.0
10-03-2014T13:07:54,-23.010508,-43.309681,174275.3,-23.001345,-43.365036,51296.0
10-03-2014T13:08:02,-23.010508,-43.309681,174275.3,-23.001345,-43.365036,51296.0
10-03-2014T13:08:44,-23.013231,-43.312698,133220.4,-23.001352,-43.365211,51296.0
10-03-2014T13:09:02,-23.013231,-43.312698,133220.4,-23.001352,-43.365211,93793.6
10-03-2014T13:09:54,-23.014801,-43.309589,133220.4,-23.001352,-43.365211,93793.6
10-03-2014T13:10:02,-23.014801,-43.309589,133220.4,-23.001352,-43.365211,93793.6
10-03-2014T13:10:57,-23.014795,-43.303005,133220.4,-23.001352,-43.365211,93793.6
10-03-2014T13:11:02,-23.014795,-43.303005,121516.9,-23.001352,-43.365211,93793.6
10-03-2014T13:11:32,-23.014256,-43.298145,121516.9,-23.001352,-43.365211,129565.6
10-03-2014T13:14:02,-23.013258,-43.297558,121516.9,-23.001352,-43.365211,129565.6
10-03-2014T13:11:57,-23.013258,-43.297558,121516.9,-23.001352,-43.365211,129565.6
10-03-2014T13:13:57,-23.013258,-43.297558,121516.9,-23.001352,-43.365211,129565.6
10-03-2014T13:14:57,-23.007685,-43.303982,121516.9,-23.001419,-43.365326,129565.6
10-03-2014T13:15:02,-23.007685,-43.303982,121516.9,-23.001419,-43.365326,129565.6
10-03-2014T13:15:57,-23.007685,-43.303982,121516.9,-23.001419,-43.365326,129565.6
10-03-2014T13:16:02,-23.007378,-43.30439,121516.9,-23.001419,-43.365326,146401.8
10-03-2014T13:16:57,-23.007164,-43.30711,121516.9,-23.001419,-43.365326,146401.8
10-03-2014T13:17:02,-23.007164,-43.30711,88467.1,-23.001419,-43.365326,166049.0
10-03-2014T13:17:57,-23.006716,-43.308903,88467.1,-23.001419,-43.365326,166049.0
10-03-2014T13:18:02,-23.006716,-43.308903,88467.1,-23.001457,-43.367153,166049.0
10-03-2014T13:18:22,-23.006447,-43.313122,80377.5,-23.001457,-43.367153,173730.8
10-03-2014T13:18:57,-23.006336,-43.315788,47534.1,-23.001457,-43.367153,173730.8
10-03-2014T13:19:57,-23.006336,-43.315788,47534.1,-23.002754,-43.366665,173730.8
10-03-2014T13:20:02,-23.006336,-43.315788,47534.1,-22.999662,-43.363049,173730.8
10-03-2014T13:21:01,-23.00279,-43.324497,25749.1,-22.999662,-43.363049,173730.8
10-03-2014T13:21:57,-23.002552,-43.325184,25749.1,-22.999662,-43.363049,173730.8
10-03-2014T13:22:57,-23.002552,-43.325184,25749.1,-22.991337,-43.365482,173730.8
10-03-2014T13:23:01,-23.002552,-43.325184,25749.1,-22.984144,-43.365242,158298.4
10-03-2014T13:23:57,-23.000402,-43.333183,7366.9,-22.984144,-43.365242,142351.6
10-03-2014T13:24:01,-23.000402,-43.333183,7366.9,-22.981968,-43.365322,142351.6
10-03-2014T13:24:57,-23.000259,-43.335472,7366.9,-22.981968,-43.365322,142351.6
10-03-2014T13:25:01,-23.000259,-43.335472,7366.9,-22.981968,-43.365322,142351.6
10-03-2014T13:26:02,-22.999956,-43.342915,7366.9,-22.975168,-43.3633,142351.6
10-03-2014T13:27:02,-22.999935,-43.345528,7366.9,-22.975168,-43.3633,124833.6
10-03-2014T13:28:01,-22.99988,-43.347969,7413.9,-22.975168,-43.3633,119853.4
10-03-2014T13:29:11,-22.999865,-43.349628,7413.9,-22.975168,-43.3633,119853.4
10-03-2014T13:31:01,-22.999813,-43.350716,7413.9,-22.975168,-43.3633,119853.4
10-03-2014T13:30:57,-22.999813,-43.350716,7413.9,-22.975168,-43.3633,119853.4
10-03-2014T13:31:51,-22.999741,-43.354431,93.0,-22.952349,-43.351234,119853.4
10-03-2014T13:31:57,-22.999426,-43.357628,93.0,-22.952349,-43.351234,133715.6
10-03-2014T13:33:57,-22.999426,-43.357628,120.6,-22.951693,-43.349659,154003.0
10-03-2014T13:34:01,-22.999426,-43.357628,120.6,-22.945908,-43.346581,154003.0
10-03-2014T13:35:57,-22.998194,-43.367313,120.6,-22.945908,-43.346581,154003.0
10-03-2014T13:36:57,-22.998194,-43.367313,120.6,-22.942783,-43.345409,171304.2
10-03-2014T13:36:01,-22.998194,-43.367313,120.6,-22.942783,-43.345409,171304.2
10-03-2014T13:37:01,-22.998194,-43.367313,120.6,-22.941931,-43.344757,171304.2
10-03-2014T13:37:57,-23.001286,-43.365284,120.6,-22.941931,-43.344757,171304.2
10-03-2014T13:38:01,-23.001286,-43.365284,120.6,-22.940649,-43.343586,169602.0
10-03-2014T13:38:57,-23.001337,-43.366817,138.6,-22.940649,-43.343586,169556.0
10-03-2014T13:39:01,-23.001337,-43.366817,138.6,-22.940649,-43.343586,169556.0
10-03-2014T13:39:57,-23.001385,-43.366966,138.6,-22.940292,-43.343479,169556.0
10-03-2014T13:40:11,-23.001385,-43.366966,138.6,-22.940292,-43.343479,169556.0
10-03-2014T13:40:47,-23.001385,-43.366966,138.6,-22.938684,-43.345154,169556.0
10-03-2014T13:41:01,-23.001385,-43.366966,138.6,-22.938601,-43.345955,168448.4
10-03-2014T13:41:47,-23.001385,-43.366966,117.0,-22.938601,-43.345955,154875.2
10-03-2014T13:42:01,-23.001385,-43.366966,117.0,-22.938515,-43.346756,176737.8
10-03-2014T13:42:57,-23.001385,-43.366966,117.0,-22.938515,-43.346756,176737.8
10-03-2014T13:43:57,-23.001385,-43.366966,117.0,-22.938515,-43.346756,176737.8
10-03-2014T13:42:31,-23.001385,-43.366966,117.0,-22.938515,-43.346756,176737.8
10-03-2014T13:44:57,-23.001385,-43.366966,117.0,-22.937006,-43.350945,176737.8
10-03-2014T13:45:11,-23.001385,-43.366966,117.0,-22.934275,-43.352516,176737.8
10-03-2014T13:46:57,-23.001385,-43.366966,117.0,-22.934275,-43.352516,176737.8
10-03-2014T13:47:01,-23.001385,-43.366966,117.0,-22.930246,-43.353485,179023.2
10-03-2014T13:47:27,-23.001385,-43.366966,117.0,-22.930246,-43.353485,179023.2
10-03-2014T13:47:31,-23.001385,-43.366966,117.0,-22.930246,-43.353485,179023.2
10-03-2014T13:48:57,-23.001385,-43.366966,117.0,-22.930048,-43.353531,179023.2
10-03-2014T13:49:11,-23.001385,-43.366966,117.0,-22.926882,-43.355858,179023.2
10-03-2014T13:49:57,-23.001385,-43.366966,117.0,-22.926882,-43.355858,179023.2
10-03-2014T13:50:11,-23.001385,-43.366966,117.0,-22.926281,-43.356274,179023.2
10-03-2014T13:50:57,-23.001261,-43.367573,117.0,-22.926281,-43.356274,150612.6
10-03-2014T13:51:01,-23.001261,-43.367573,118.0,-22.925585,-43.357315,182503.2
10-03-2014T13:51:57,-23.002859,-43.366398,118.0,-22.925585,-43.357315,182503.2
10-03-2014T13:52:01,-23.002859,-43.366398,99.6,-22.925335,-43.357693,182503.2
10-03-2014T13:52:30,-23.000496,-43.362679,81.6,-22.925335,-43.357693,182503.2
10-03-2014T13:52:57,-23.000309,-43.361454,81.6,-22.925335,-43.357693,190484.2
10-03-2014T13:53:30,-23.000309,-43.361454,81.6,-22.924782,-43.359386,190484.2
10-03-2014T13:53:57,-23.000252,-43.359219,81.6,-22.924782,-43.359386,190484.2
10-03-2014T13:54:57,-23.000252,-43.359219,100.0,-22.92243,-43.360764,190484.2
10-03-2014T13:55:00,-23.000252,-43.359219,111.4,-22.920193,-43.360218,203170.2
10-03-2014T13:55:57,-23.00034,-43.357746,111.4,-22.920193,-43.360218,189259.0
10-03-2014T13:56:00,-23.00034,-43.357746,111.4,-22.920193,-43.360218,189259.0
10-03-2014T13:56:57,-23.000351,-43.35622,111.4,-22.91823,-43.360905,189259.0
10-03-2014T13:57:00,-23.000351,-43.35622,111.4,-22.917587,-43.361172,189259.0
10-03-2014T13:57:57,-23.000351,-43.35622,111.4,-22.917587,-43.361172,189259.0
10-03-2014T13:58:00,-23.00036,-43.355,120.6,-22.915861,-43.361366,189259.0
10-03-2014T13:59:00,-23.000446,-43.351269,120.6,-22.915861,-43.361366,189259.0
10-03-2014T13:58:57,-23.000446,-43.351269,120.6,-22.915861,-43.361366,189259.0
10-03-2014T14:00:00,-23.000475,-43.348469,120.6,-22.915882,-43.361374,194811.6
10-03-2014T13:59:57,-23.000475,-43.348469,120.6,-22.915861,-43.361366,26868.2
10-03-2014T14:02:00,-23.000601,-43.3442,120.6,-22.915882,-43.361374,194811.6
10-03-2014T14:01:57,-23.000601,-43.3442,120.6,-22.915882,-43.361374,194811.6
10-03-2014T14:02:57,-23.000685,-43.339561,120.6,-22.915882,-43.361374,206811.6
10-03-2014T14:03:00,-23.000685,-43.339561,120.6,-22.91593,-43.361401,206811.6
10-03-2014T14:03:57,-23.00095,-43.334557,139.0,-22.91593,-43.361401,206811.6
10-03-2014T14:04:00,-23.00095,-43.334557,139.0,-22.916021,-43.361458,206811.6
10-03-2014T14:05:00,-23.001253,-43.330708,139.0,-22.916021,-43.361458,206811.6
10-03-2014T14:04:57,-23.001253,-43.330708,139.0,-22.916021,-43.361458,206811.6
10-03-2014T14:05:57,-23.001682,-43.329025,139.0,-22.916021,-43.361458,218630.6
10-03-2014T14:06:00,-23.001682,-43.329025,139.0,-22.916021,-43.361458,218630.6
10-03-2014T14:06:30,-23.001972,-43.328362,212.6,-22.916021,-43.361458,186521.0
10-03-2014T14:07:57,-23.002296,-43.327488,212.6,-22.916021,-43.361458,186521.0
10-03-2014T14:06:47,-23.002296,-43.327488,212.6,-22.916021,-43.361458,186521.0
10-03-2014T14:08:57,-23.002296,-43.327488,212.6,-22.916021,-43.361458,186521.0
10-03-2014T14:09:57,-23.002296,-43.327488,212.6,-22.915094,-43.360706,192062.0
10-03-2014T14:10:10,-23.002296,-43.327488,212.6,-22.914909,-43.360695,192062.0
10-03-2014T14:11:57,-23.006556,-43.315735,221.8,-22.914909,-43.360695,192062.0
10-03-2014T14:12:00,-23.006556,-43.315735,221.8,-22.915771,-43.361813,192062.0
10-03-2014T14:12:57,-23.006556,-43.315735,221.8,-22.915771,-43.361813,192062.0
10-03-2014T14:13:57,-23.007351,-43.306702,249.4,-22.916319,-43.362213,176988.2
10-03-2014T14:13:00,-23.007351,-43.306702,249.4,-22.916319,-43.362213,176988.2
10-03-2014T14:14:00,-23.007793,-43.304798,249.4,-22.916319,-43.362213,176988.2
10-03-2014T14:14:47,-23.007793,-43.304798,249.4,-22.916319,-43.362213,176988.2
10-03-2014T14:15:58,-23.008989,-43.30579,258.6,-22.917114,-43.361443,176988.2
10-03-2014T14:15:00,-23.008989,-43.30579,258.6,-22.917114,-43.361443,176988.2
10-03-2014T14:16:00,-23.010296,-43.309292,231.0,-22.918358,-43.360981,178316.6
10-03-2014T14:16:29,-23.011829,-43.310295,231.0,-22.918358,-43.360981,178316.6
10-03-2014T14:17:58,-23.012949,-43.312138,231.0,-22.918358,-43.360981,178316.6
10-03-2014T14:16:58,-23.011829,-43.310295,231.0,-22.918358,-43.360981,178316.6
10-03-2014T14:17:59,-23.012949,-43.312138,231.0,-22.923351,-43.361481,178316.6
10-03-2014T14:18:58,-23.014788,-43.309799,231.0,-22.923351,-43.361263,178316.6
10-03-2014T14:19:09,-23.014788,-43.309799,231.0,-22.925003,-43.360256,178316.6
10-03-2014T14:19:58,-23.015125,-43.305195,231.0,-22.925003,-43.360256,178316.6
10-03-2014T14:20:00,-23.015125,-43.305195,231.0,-22.925003,-43.360256,178316.6
10-03-2014T14:21:58,-23.014704,-43.301987,231.0,-22.92663,-43.359951,181461.0
10-03-2014T14:22:00,-23.014704,-43.301987,221.8,-22.928595,-43.35627,224527.6
10-03-2014T14:22:58,-23.014704,-43.301987,221.8,-22.928595,-43.35627,224527.6
